2015-11-12T23:13:41,system powered on
2015-12-01T22:58:18,system powered on
2015-12-01T00:02:16,treatement started
2015-12-04T01:40:39,system powered on
2015-12-04T01:44:12,system powered on
2015-12-04T01:44:24,treatement started
2015-12-04T07:48:56,system powered on
2015-12-04T07:48:57,treatement started
2015-12-04T08:18:58,treatement ended
2015-12-05T10:43:16,system powered on
2015-12-05T10:43:19,treatement started
2015-12-05T11:13:20,treatement ended
2015-12-06T07:45:58,system powered on
2015-12-06T07:45:59,treatement started
2015-12-06T08:16:00,treatement ended
2015-12-07T08:11:49,system powered on
2015-12-07T08:11:50,treatement started
2015-12-07T08:41:50,treatement ended
2015-12-08T09:39:09,system powered on
2015-12-08T09:39:10,treatement started
2015-12-08T10:09:11,treatement ended
2015-12-09T10:24:34,system powered on
2015-12-09T10:24:35,treatement started
2015-12-09T10:26:27,electrode short
2015-12-09T10:26:44,treatement started
2015-12-09T10:26:52,electrode short
2015-12-10T01:38:16,system powered on
2015-12-10T01:38:49,treatement started
2015-12-10T01:43:50,system powered on
2015-12-10T01:45:38,treatement started
2015-12-10T09:35:30,system powered on
2015-12-10T09:35:31,treatement started
2015-12-10T10:05:32,treatement ended
2015-12-11T09:09:58,system powered on
2015-12-11T09:09:59,treatement started
2015-12-11T09:39:59,treatement ended
2015-12-12T07:22:29,system powered on
2015-12-12T07:22:30,treatement started
2015-12-12T07:52:31,treatement ended
2015-12-13T10:17:43,system powered on
2015-12-13T10:17:48,treatement started
2015-12-13T10:18:17,system powered on
2015-12-13T10:18:18,treatement started
2015-12-13T10:48:18,treatement ended
2015-12-14T09:25:28,system powered on
2015-12-14T09:25:29,treatement started
2015-12-14T09:55:30,treatement ended
2015-12-15T08:41:08,system powered on
2015-12-15T08:41:09,treatement started
2015-12-15T09:11:09,treatement ended
2015-12-16T08:10:49,system powered on
2015-12-16T08:10:51,treatement started
2015-12-16T08:40:52,treatement ended
2015-12-17T07:25:54,system powered on
2015-12-17T07:25:55,treatement started
2015-12-17T07:55:56,treatement ended
2015-12-18T09:17:44,system powered on
2015-12-18T09:17:45,treatement started
2015-12-18T09:47:46,treatement ended
2015-12-19T08:41:11,system powered on
2015-12-19T08:41:12,treatement started
2015-12-19T09:11:13,treatement ended
2015-12-20T10:32:02,system powered on
2015-12-20T10:32:03,treatement started
2015-12-20T11:02:03,treatement ended
2015-12-21T08:40:29,system powered on
2015-12-21T08:40:31,treatement started
2015-12-21T09:10:31,treatement ended
2015-12-22T08:20:02,system powered on
2015-12-22T08:20:03,treatement started
2015-12-22T08:50:03,treatement ended
2015-12-23T09:33:01,system powered on
2015-12-23T09:33:03,treatement started
2015-12-23T10:03:04,treatement ended
2015-12-24T10:10:32,system powered on
2015-12-24T10:10:33,treatement started
2015-12-24T10:17:30,electrode open
2015-12-24T10:20:38,system powered on
2015-12-24T10:20:39,treatement started
2015-12-24T10:20:39,electrode open
2015-12-24T10:21:16,system powered on
2015-12-24T10:21:18,treatement started
2015-12-24T10:21:18,electrode open
2015-12-24T10:21:22,treatement started
2015-12-24T10:21:30,electrode open
2015-12-24T10:34:51,system powered on
2015-12-24T10:34:52,treatement started
2015-12-24T11:04:53,treatement ended
2015-12-25T10:15:45,system powered on
2015-12-25T10:15:46,treatement started
2015-12-25T10:45:47,treatement ended
2015-12-26T06:15:27,system powered on
2015-12-26T06:15:28,treatement started
2015-12-26T06:45:29,treatement ended
2015-12-27T09:32:38,system powered on
2015-12-27T09:32:39,treatement started
2015-12-27T10:02:40,treatement ended
2015-12-28T08:33:01,system powered on
2015-12-28T08:33:02,treatement started
2015-12-28T09:03:03,treatement ended
2015-12-29T08:58:14,system powered on
2015-12-29T08:58:16,treatement started
2015-12-29T09:28:17,treatement ended
2015-12-30T10:47:11,system powered on
2015-12-30T10:47:13,treatement started
2015-12-30T11:17:14,treatement ended
2015-12-31T06:05:40,system powered on
2015-12-31T06:05:42,treatement started
2015-12-31T06:35:42,treatement ended
2016-01-01T09:23:36,system powered on
2016-01-01T09:23:37,treatement started
2016-01-01T09:53:38,treatement ended
2016-01-02T07:36:17,system powered on
2016-01-02T07:36:19,treatement started
2016-01-02T08:06:19,treatement ended
2016-01-03T07:07:04,system powered on
2016-01-03T07:07:07,treatement started
2016-01-03T07:37:08,treatement ended
2016-01-04T08:23:36,system powered on
2016-01-04T08:23:37,treatement started
2016-01-04T08:53:38,treatement ended
2016-01-08T06:02:32,system powered on
2016-02-26T02:50:28,system powered on
2016-03-03T00:20:55,system powered on
2016-03-07T22:37:05,system powered on
#### End Log File ####
