2016-02-15T09:29:21,treatement started
2016-02-15T09:59:21,treatement ended
2016-02-17T08:06:14,system powered on
2016-02-17T08:06:16,treatement started
2016-02-17T08:36:16,treatement ended
2016-02-19T08:13:44,system powered on
2016-02-19T08:13:46,treatement started
2016-02-19T08:43:47,treatement ended
2016-02-21T09:44:21,system powered on
2016-02-21T09:44:22,treatement started
2016-02-21T10:14:23,treatement ended
2016-02-22T09:18:05,system powered on
2016-02-22T09:18:07,treatement started
2016-02-22T09:48:07,treatement ended
2016-02-23T10:15:34,system powered on
2016-02-23T10:15:38,treatement started
2016-02-23T10:45:39,treatement ended
2016-02-24T08:35:06,system powered on
2016-02-24T08:35:07,treatement started
2016-02-24T09:05:08,treatement ended
2016-02-26T10:33:29,system powered on
2016-02-26T10:33:31,treatement started
2016-02-26T11:03:32,treatement ended
2016-02-27T10:40:54,system powered on
2016-02-27T10:40:56,treatement started
2016-02-27T11:10:56,treatement ended
2016-02-29T22:25:12,system powered on
2016-02-29T22:25:13,treatement started
2016-02-29T22:55:14,treatement ended
2016-03-03T10:37:44,system powered on
2016-03-03T10:37:56,treatement started
2016-03-03T11:07:57,treatement ended
2016-03-04T11:07:31,system powered on
2016-03-04T11:07:32,treatement started
2016-03-04T11:37:32,treatement ended
2016-03-07T06:17:46,system powered on
2016-03-07T06:17:47,treatement started
2016-03-10T09:46:35,system powered on
2016-03-10T09:46:36,treatement started
2016-03-10T10:16:37,treatement ended
2016-03-11T11:06:19,system powered on
2016-03-11T11:06:21,treatement started
2016-03-11T11:36:22,treatement ended
2016-03-12T06:05:46,system powered on
2016-03-12T06:05:47,treatement started
2016-03-12T06:06:43,electrode open
2016-03-12T06:06:58,system powered on
2016-03-12T06:06:59,treatement started
2016-03-12T06:37:00,treatement ended
2016-03-16T08:26:21,system powered on
2016-03-16T08:26:27,treatement started
2016-03-16T08:56:28,treatement ended
2016-03-17T09:15:57,system powered on
2016-03-17T09:16:13,treatement started
2016-03-17T09:46:13,treatement ended
2016-03-18T08:31:50,system powered on
2016-03-18T08:31:51,treatement started
2016-03-18T09:01:52,treatement ended
2016-03-21T06:02:47,system powered on
2016-03-21T06:03:48,system powered on
#### End Log File ####
